season,date,home,away,hscore,ascore
2011,4-Nov-11,Newcastle Falcons,Worcester Warriors,16,16
2011,5-Nov-11,Bath,Harlequins,13,26
2011,5-Nov-11,Exeter Chiefs,Gloucester,19,24
2011,5-Nov-11,Leicester Tigers,London Irish,24,24
2011,6-Nov-11,Wasps,Northampton Saints,13,24
2011,6-Nov-11,Saracens,Sale Sharks,23,10
2011,25-Nov-11,Sale Sharks,Exeter Chiefs,23,30
2011,25-Nov-11,Worcester Warriors,Bath,16,7
2011,26-Nov-11,Gloucester,Leicester Tigers,14,19
2011,26-Nov-11,London Irish,Wasps,21,17
2011,26-Nov-11,Northampton Saints,Saracens,30,8
2011,27-Nov-11,Harlequins,Newcastle Falcons,39,8
2011,2-Dec-11,Newcastle Falcons,Gloucester,26,25
2011,3-Dec-11,Bath,Sale Sharks,13,16
2011,3-Dec-11,Leicester Tigers,Northampton Saints,30,25
2011,3-Dec-11,Exeter Chiefs,Worcester Warriors,15,9
2011,4-Dec-11,Saracens,London Irish,15,11
2011,4-Dec-11,Wasps,Harlequins,16,22
2011,24-Dec-11,Northampton Saints,Bath,22,13
2011,26-Dec-11,Sale Sharks,Newcastle Falcons,27,19
2011,26-Dec-11,Gloucester,Wasps,39,10
2011,27-Dec-11,London Irish,Exeter Chiefs,29,22
2011,27-Dec-11,Worcester Warriors,Leicester Tigers,13,32
2011,27-Dec-11,Harlequins,Saracens,11,19
2011,31-Dec-11,Newcastle Falcons,Northampton Saints,14,32
2011,31-Dec-11,Exeter Chiefs,Harlequins,9,11
2011,1-Jan-12,Bath,London Irish,30,3
2011,1-Jan-12,Wasps,Worcester Warriors,0,6
2011,1-Jan-12,Saracens,Gloucester,15,15
2011,1-Jan-12,Leicester Tigers,Sale Sharks,28,23
2011,6-Jan-12,Northampton Saints,Harlequins,24,3
2011,7-Jan-12,Worcester Warriors,Gloucester,21,15
2011,7-Jan-12,Newcastle Falcons,Exeter Chiefs,10,16
2011,7-Jan-12,Leicester Tigers,Wasps,19,11
2011,8-Jan-12,London Irish,Sale Sharks,21,19
2011,8-Jan-12,Saracens,Bath,26,19
2011,10-Feb-12,Sale Sharks,Worcester Warriors,15,12
2011,11-Feb-12,Harlequins,London Irish,30,23
2011,11-Feb-12,Bath,Newcastle Falcons,30,24
2011,11-Feb-12,Gloucester,Northampton Saints,27,24
2011,11-Feb-12,Exeter Chiefs,Leicester Tigers,19,11
2011,12-Feb-12,Wasps,Saracens,17,22
2011,18-Feb-12,Bath,Gloucester,11,14
2011,18-Feb-12,Wasps,Exeter Chiefs,12,15
2011,18-Feb-12,Newcastle Falcons,London Irish,19,10
2011,18-Feb-12,Northampton Saints,Sale Sharks,24,17
2011,18-Feb-12,Harlequins,Worcester Warriors,16,14
2011,19-Feb-12,Saracens,Leicester Tigers,19,20
2011,24-Feb-12,Sale Sharks,Wasps,46,34
2011,24-Feb-12,Worcester Warriors,Saracens,16,11
2011,25-Feb-12,Leicester Tigers,Newcastle Falcons,42,15
2011,25-Feb-12,Exeter Chiefs,Bath,9,12
2011,25-Feb-12,Gloucester,Harlequins,29,23
2011,26-Feb-12,London Irish,Northampton Saints,23,30
2011,2-Mar-12,Newcastle Falcons,Harlequins,9,9
2011,3-Mar-12,Bath,Worcester Warriors,36,17
2011,3-Mar-12,Exeter Chiefs,Sale Sharks,37,12
2011,3-Mar-12,Wasps,London Irish,18,13
2011,4-Mar-12,Leicester Tigers,Gloucester,36,3
2011,4-Mar-12,Saracens,Northampton Saints,18,12
2011,23-Mar-12,Sale Sharks,Saracens,9,45
2011,23-Mar-12,Worcester Warriors,Newcastle Falcons,19,9
2011,24-Mar-12,Harlequins,Bath,14,6
2011,24-Mar-12,Gloucester,Exeter Chiefs,27,28
2011,24-Mar-12,Northampton Saints,Wasps,32,15
2011,25-Mar-12,London Irish,Leicester Tigers,32,41
2011,30-Mar-12,Leicester Tigers,Worcester Warriors,43,13
2011,30-Mar-12,Newcastle Falcons,Sale Sharks,22,19
2011,31-Mar-12,Exeter Chiefs,London Irish,18,11
2011,31-Mar-12,Saracens,Harlequins,19,24
2011,31-Mar-12,Bath,Northampton Saints,6,26
2011,1-Apr-12,Wasps,Gloucester,26,24
2011,13-Apr-12,Sale Sharks,Bath,16,9
2011,14-Apr-12,Northampton Saints,Leicester Tigers,21,35
2011,14-Apr-12,Gloucester,Newcastle Falcons,20,29
2011,14-Apr-12,London Irish,Saracens,19,28
2011,14-Apr-12,Worcester Warriors,Exeter Chiefs,26,31
2011,14-Apr-12,Harlequins,Wasps,33,17
2011,20-Apr-12,Newcastle Falcons,Saracens,3,9
2011,21-Apr-12,Bath,Wasps,17,12
2011,21-Apr-12,Gloucester,Sale Sharks,19,24
2011,21-Apr-12,Worcester Warriors,London Irish,16,25
2011,21-Apr-12,Harlequins,Leicester Tigers,33,43
2011,22-Apr-12,Exeter Chiefs,Northampton Saints,15,18
2011,5-May-12,Leicester Tigers,Bath,28,3
2011,5-May-12,London Irish,Gloucester,52,18
2011,5-May-12,Wasps,Newcastle Falcons,10,14
2011,5-May-12,Northampton Saints,Worcester Warriors,42,14
2011,5-May-12,Sale Sharks,Harlequins,10,24
2011,5-May-12,Saracens,Exeter Chiefs,40,22
2011,12-May-12,Harlequins,Northampton Saints,25,23
2011,12-May-12,Leicester Tigers,Saracens,24,15
2011,26-May-12,Harlequins,Leicester Tigers,30,23
2012,1-Sep-12,Wasps,Harlequins,40,42
2012,1-Sep-12,Exeter Chiefs,Sale Sharks,43,6
2012,1-Sep-12,Gloucester,Northampton Saints,19,24
2012,1-Sep-12,Worcester Warriors,Bath,23,24
2012,1-Sep-12,Saracens,London Irish,40,3
2012,2-Sep-12,London Welsh,Leicester Tigers,13,38
2012,7-Sep-12,Harlequins,London Welsh,40,3
2012,8-Sep-12,Bath,Wasps,30,23
2012,8-Sep-12,Leicester Tigers,Worcester Warriors,34,26
2012,8-Sep-12,London Irish,Gloucester,31,40
2012,8-Sep-12,Sale Sharks,Saracens,16,23
2012,9-Sep-12,Northampton Saints,Exeter Chiefs,24,21
2012,14-Sep-12,Bath,Northampton Saints,14,18
2012,15-Sep-12,Worcester Warriors,Gloucester,16,16
2012,15-Sep-12,Harlequins,Sale Sharks,37,14
2012,15-Sep-12,Wasps,London Irish,43,14
2012,15-Sep-12,Saracens,Leicester Tigers,9,9
2012,16-Sep-12,London Welsh,Exeter Chiefs,25,24
2012,21-Sep-12,Sale Sharks,London Welsh,19,29
2012,22-Sep-12,London Irish,Bath,29,22
2012,22-Sep-12,Northampton Saints,Worcester Warriors,37,31
2012,22-Sep-12,Gloucester,Wasps,29,22
2012,22-Sep-12,Leicester Tigers,Harlequins,9,22
2012,23-Sep-12,Exeter Chiefs,Saracens,14,12
2012,28-Sep-12,Northampton Saints,Wasps,24,6
2012,28-Sep-12,Worcester Warriors,London Irish,35,11
2012,29-Sep-12,Bath,Sale Sharks,31,10
2012,29-Sep-12,Leicester Tigers,Exeter Chiefs,30,8
2012,30-Sep-12,Harlequins,Saracens,16,18
2012,30-Sep-12,London Welsh,Gloucester,25,31
2012,5-Oct-12,Sale Sharks,Leicester Tigers,8,20
2012,6-Oct-12,Gloucester,Bath,16,10
2012,6-Oct-12,Exeter Chiefs,Harlequins,42,28
2012,6-Oct-12,London Irish,Northampton Saints,39,17
2012,7-Oct-12,London Welsh,Saracens,23,28
2012,7-Oct-12,Wasps,Worcester Warriors,10,6
2012,26-Oct-12,Worcester Warriors,Sale Sharks,23,16
2012,27-Oct-12,Bath,Exeter Chiefs,23,15
2012,27-Oct-12,Northampton Saints,Saracens,6,16
2012,27-Oct-12,Gloucester,Leicester Tigers,27,21
2012,28-Oct-12,London Irish,Harlequins,28,31
2012,28-Oct-12,Wasps,London Welsh,29,19
2012,2-Nov-12,Sale Sharks,London Irish,21,9
2012,3-Nov-12,Leicester Tigers,Northampton Saints,16,12
2012,3-Nov-12,Exeter Chiefs,Worcester Warriors,33,9
2012,3-Nov-12,Harlequins,Gloucester,28,25
2012,4-Nov-12,Saracens,Wasps,29,24
2012,4-Nov-12,London Welsh,Bath,16,9
2012,23-Nov-12,Bath,Harlequins,21,18
2012,23-Nov-12,Worcester Warriors,Saracens,12,3
2012,24-Nov-12,Gloucester,Sale Sharks,29,3
2012,24-Nov-12,Northampton Saints,London Welsh,23,16
2012,25-Nov-12,Wasps,Leicester Tigers,14,12
2012,25-Nov-12,London Irish,Exeter Chiefs,23,27
2012,30-Nov-12,Harlequins,Worcester Warriors,22,19
2012,30-Nov-12,Sale Sharks,Northampton Saints,16,27
2012,1-Dec-12,Leicester Tigers,Bath,17,12
2012,1-Dec-12,London Welsh,London Irish,15,9
2012,1-Dec-12,Exeter Chiefs,Wasps,30,23
2012,2-Dec-12,Saracens,Gloucester,28,23
2012,21-Dec-12,Worcester Warriors,London Welsh,13,6
2012,22-Dec-12,Bath,Saracens,0,22
2012,22-Dec-12,Gloucester,Exeter Chiefs,18,16
2012,22-Dec-12,London Irish,Leicester Tigers,9,31
2012,22-Dec-12,Northampton Saints,Harlequins,9,18
2012,23-Dec-12,Wasps,Sale Sharks,25,18
2012,28-Dec-12,Sale Sharks,Worcester Warriors,33,27
2012,29-Dec-12,Harlequins,London Irish,26,15
2012,29-Dec-12,Exeter Chiefs,Bath,12,12
2012,29-Dec-12,London Welsh,Wasps,15,34
2012,29-Dec-12,Leicester Tigers,Gloucester,17,12
2012,30-Dec-12,Saracens,Northampton Saints,17,16
2012,4-Jan-13,Worcester Warriors,Leicester Tigers,14,19
2012,5-Jan-13,Exeter Chiefs,Northampton Saints,19,30
2012,5-Jan-13,Gloucester,London Irish,12,18
2012,6-Jan-13,Wasps,Bath,29,15
2012,6-Jan-13,London Welsh,Harlequins,26,31
2012,6-Jan-13,Saracens,Sale Sharks,32,12
2012,8-Feb-13,Sale Sharks,Exeter Chiefs,21,16
2012,9-Feb-13,Northampton Saints,Gloucester,11,27
2012,9-Feb-13,Bath,Worcester Warriors,32,9
2012,9-Feb-13,Leicester Tigers,London Welsh,28,12
2012,9-Feb-13,London Irish,Saracens,29,16
2012,9-Feb-13,Harlequins,Wasps,16,17
2012,16-Feb-13,Bath,London Irish,40,16
2012,16-Feb-13,Saracens,Exeter Chiefs,31,11
2012,16-Feb-13,Worcester Warriors,Northampton Saints,18,27
2012,16-Feb-13,Harlequins,Leicester Tigers,25,21
2012,17-Feb-13,Wasps,Gloucester,33,29
2012,17-Feb-13,London Welsh,Sale Sharks,25,26
2012,22-Feb-13,Gloucester,Worcester Warriors,29,23
2012,22-Feb-13,Sale Sharks,Harlequins,21,30
2012,23-Feb-13,Exeter Chiefs,London Welsh,47,16
2012,23-Feb-13,Northampton Saints,Bath,25,23
2012,23-Feb-13,Leicester Tigers,Saracens,27,32
2012,24-Feb-13,London Irish,Wasps,30,19
2012,1-Mar-13,Bath,Gloucester,31,25
2012,1-Mar-13,Worcester Warriors,Wasps,29,23
2012,2-Mar-13,Leicester Tigers,Sale Sharks,48,10
2012,2-Mar-13,Northampton Saints,London Irish,40,14
2012,2-Mar-13,Harlequins,Exeter Chiefs,16,27
2012,3-Mar-13,Saracens,London Welsh,35,14
2012,22-Mar-13,Sale Sharks,Bath,14,13
2012,23-Mar-13,Gloucester,London Welsh,15,14
2012,23-Mar-13,London Irish,Worcester Warriors,26,6
2012,23-Mar-13,Wasps,Northampton Saints,24,26
2012,23-Mar-13,Exeter Chiefs,Leicester Tigers,9,12
2012,24-Mar-13,Saracens,Harlequins,27,12
2012,29-Mar-13,Gloucester,Harlequins,17,15
2012,30-Mar-13,Bath,London Welsh,40,25
